customer_tweet_id,customer_author_id,brand_tweet_id,current_customer_message,conversation_context,historical_brand_response,candidate_intent,candidate_action,escalation_signals,context_turn_count,ambiguity_score,gold_intent,gold_action,gold_handling,gold_reason,gold_evidence_sufficient
677651,281655,677648,HI @115850 @AmazonHelp @117795 just got this SMS. How is this possible without CVV and OTP? I did not do it or authorise it..Does not reflect in my amazon account. Money deducted from credit card balance @2155 @131027 @281656 to pls note. Pls reverse https://t.co/8BWxnNIHPV,Customer: HI @115850 @AmazonHelp @117795 just got this SMS. How is this possible without CVV and OTP? I did not do it or authorise it..Does not reflect in my amazon account. Money deducted from credit card balance @2155 @131027 @281656 to pls note. Pls reverse https://t.co/8BWxnNIHPV,"@281655 Sorry to know you have an unknown charge, we certainly did not expect this to happen. Kindly connect with our support team here: https://t.co/TdDksLo6Mf. We'll help you. ^PS",payment,other,,1,3,,,,,
2878716,798991,2878715,"@115850 Order not received, while it is showing delivered on 19 nov, no resolution by cust. care.. highly disappointed and frustrated. Order no. : 405-4935982-4451546 Call me asap on +91-8884724396","Customer: @115850 Order not received, while it is showing delivered on 19 nov, no resolution by cust. care.. highly disappointed and frustrated. Order no. : 405-4935982-4451546 Call me asap on +91-8884724396",@798991 back to you. Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 2/2 ^SH,delivery,privacy_restriction,explicit_human_request|missing_delivery|high_frustration,1,3,,,,,
673238,280583,673237,また割れてんだけど Amazonゴミやん 3回目 しかも返品となると超だるいからな ななかまい先生の複製色紙真っ二つだった時は流石に交換してもらったけど。 イライラする！！ https://t.co/K2Nn41UtR8,Customer: また割れてんだけど Amazonゴミやん 3回目 しかも返品となると超だるいからな ななかまい先生の複製色紙真っ二つだった時は流石に交換してもらったけど。 イライラする！！ https://t.co/K2Nn41UtR8,@280583 ご迷惑をおかけしました。大変お手数かと存じますが、商品の交換を承らせて頂ければと思います。こちらのヘルプページを参照の上、お手続き下さいませ。 https://t.co/49DqqQXtXU EK,information,other,,1,1,,,,,
2903444,804130,2903534,@AmazonHelp It took 4-5 days before an email happened. You're email said my phone number did not match my banks info. They say otherwise.,"Customer: @AmazonHelp Im having a lot of problems even signing into your website at this point. First I got an email saying that you needed my phone number to complete an transation, when I provided the help # on my card I got my account back then I was locked out again. What is happening?
AmazonHelp: @804130 Sorry you're having difficulties singing in. Just to confirm, you have contacted us via phone and gained access back to your account, but then shortly after you were locked out again? ^TE
Customer: @AmazonHelp It took 4-5 days before an email happened. You're email said my phone number did not match my banks info. They say otherwise.","@804130 I'm sorry for the payment issue! Have you reached out to us via phone or chat for insight? If so, were we able provide any insight or steps to resolve this issue? ^WT",account,phone_chat,explicit_human_request|account_action,3,3,,,,,
1480121,463684,1480123,"@AmazonHelp No, had to track the package to find out it wasn't going to be delivered. Needed it for tonight and now have nothing!","Customer: @AmazonHelp how badly damaged does something have to be for this? Left us completely stuck :( https://t.co/g1qjUbncL9
AmazonHelp: @463684 Hi, sorry to hear that, were you sent an email about a refund ^AS
Customer: @AmazonHelp No, had to track the package to find out it wasn't going to be delivered. Needed it for tonight and now have nothing!","@463684 I'm sorry to hear that, its not what we want you to experience ^AS",delivery,other,,3,3,,,,,
622458,267743,622515,@AmazonHelp 111-1953371-5403414,"Customer: So disappointed in the turn @115821 has taken with this terribly inept AMZL US shipping courier and the Cust Service Agents with accents so thick you cant understand wtf they are saying. I guess Amazon forgot what made the so successful. Def rethinking my Prime membership #Amazon
AmazonHelp: @267743 I'm so sorry for the disappointment, Keith. This certainly isn't what we want for our customers. Do you have a current order that you are having issues with? ^NS
Customer: @AmazonHelp 111-1953371-5403414","@267743 We don't have access to your account via Twitter. Without posting account details, will you please tell us more about what's going on? ^CO",shipping,privacy_restriction,explicit_human_request|high_frustration,3,3,,,,,
2390391,682712,2390392,@AmazonHelp Et il y a intérêt à ce que je soit indémnisier,"Customer: @AmazonHelp Je lai contacter votre service ! Et ils sont juste capable de me dire qu'elle aura du retard alors que je demande pourquoi elle aura du retard. Même ça ils sont pas capable de savoir.
AmazonHelp: @682712 Possible qu'il y a un problème d'acheminement de votre colis (colis n’a pas été chargé dans le bon camion, un problème avec l'emballage de l'article...). Si votre colis n'a pas été livré prochainement, notre SAV prendra en charge cela et résoudre le problème. ^YL
Customer: @AmazonHelp Et il y a intérêt à ce que je soit indémnisier","@682712 Bien que la majorité des colis arrive dans les délais, il peut arriver exceptionnellement, pour des raisons indépendantes de notre volonté, que ce délai soit prolongé de quelques jours. ^ARC",payment,other,,3,1,,,,,
2496331,712416,2496333,"@AmazonHelp I've done. But even for my previous complaints on similar occurrences, haven't received any feedback for you 😕","Customer: @AmazonHelp Also, the said delivery time of before 6:00am is quite odd
AmazonHelp: @712416 I understand your concern. Please share your details in the link provided earlier and we'll get back to you. ^HD
Customer: @AmazonHelp I've done. But even for my previous complaints on similar occurrences, haven't received any feedback for you 😕","@712416 If you've shared your details, we'll look into it and get back to you with an update. ^SQ",delivery,investigation,missing_delivery,3,1,,,,,
254648,176524,254647,Hi @AmazonHelp what do I do about this broken wire. Can you help https://t.co/FArGLhTJ3J,Customer: Hi @AmazonHelp what do I do about this broken wire. Can you help https://t.co/FArGLhTJ3J,"@176524 With Twitter, we have no access to your order info. Have you had a chance to reach us via phone/chat to explore options? ^JE",refund,phone_chat,,1,2,,,,,
2838533,789974,2838535,@AmazonHelp Votre « support technique » est une page de Q&amp;A qui ne répond absolument pas a ce que je recherche…,"Customer: S’offrir un @117634 et constater que la « boutique est indisponible ». Tres bien... si vous insistez je n’aurais qu’à les télécharger ailleurs &gt;&gt;&gt; ouvre le navigateur &gt; bruit de clavier &gt; telecharger livre kindle GRATUIT &gt; 487 000 résultats (0,58 secondes) https://t.co/6vZykZHtX7
AmazonHelp: @789974 Bonjour, j'en suis navré. Comme indiqué sur le message d'erreur, je vous invite à contacter notre support technique. ^ARC
Customer: @AmazonHelp Votre « support technique » est une page de Q&amp;A qui ne répond absolument pas a ce que je recherche…",@789974 Vous pouvez contacter notre SAV via le lien suivant : https://t.co/qzuu0dgDXz ^MD,payment,other,,3,1,,,,,
120258,142698,120257,@AmazonHelp no live chat?,"Customer: @AmazonHelp 私はログインすることはできません、それは何度もそれをリセットするにもかかわらず、間違ったパスワードを言っ続ける
AmazonHelp: @142698 かしこまりました。以下の電話番号に直接おかけいただき、お問い合わせください。 フリーダイヤル：0120-999-373 フリーダイヤルをご利用いただけない場合：011-330-3000 営業時間：年中無休
Customer: @AmazonHelp no live chat?",@142698 申し訳ございませんが、サインインできない場合、チャットでお問合せいただくことはできません。お手数ですが、お電話でお問い合わせください。 SM,complaint,other,explicit_human_request,3,5,,,,,
250579,175559,250581,"@AmazonHelp Pretty disappointing that one day after delivery was supposed to happen Amazon tells me ""shipping"" is now 28th. https://t.co/A0I2ftWMsq","Customer: @AmazonHelp It hasn't been received yet, because it hasn't even shipped yet. The silence is deafening.
AmazonHelp: @175559 I'm so sorry you haven't received your order yet. Delays are possible, but should be rare. Have you already reached out via phone or chat to discuss options and identify any trouble deploying your parcel? If not, please reach us directly here: https://t.co/Q7Ftz6nj80 ^ST
Customer: @AmazonHelp Pretty disappointing that one day after delivery was supposed to happen Amazon tells me ""shipping"" is now 28th. https://t.co/A0I2ftWMsq","@175559 Have you had a chance to contact us using the link ^ST provided yesterday? If so, what information or options were we able to provide? ^WB",shipping,information,explicit_human_request|missing_delivery,3,3,,,,,
1067733,371968,1067730,"@115850 Plzzz chk why are successive orders being returned 407-9201262-8412353,407-1053938-2845964,407-1107961-3242748,407-7048799-9203534","Customer: @115850 Plzzz chk why are successive orders being returned 407-9201262-8412353,407-1053938-2845964,407-1107961-3242748,407-7048799-9203534","@371968 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA",refund,privacy_restriction,,1,0,,,,,
182926,158356,182929,@AmazonHelp Is this the correspondence you were talking about? Worst service by @115850,"Customer: @AmazonHelp Any updates after 21hours? I want to cancel order. Let me know how to proceed. No cancellation action on the website
AmazonHelp: @158356 We've sent you a correspondence. Kindly check the same here: https://t.co/ubzNHWZvL2 ^SG
Customer: @AmazonHelp Is this the correspondence you were talking about? Worst service by @115850",@158356 Please check and respond to the email that was sent to you from the social media team. ^JC,cancellation,information,high_frustration,3,3,,,,,
