customer_tweet_id,brand_tweet_id,customer_author_id,customer_text,brand_response,customer_created_at,brand_created_at,customer_response_tweet_id,brand_in_response_to,silver_intent
1741716,1741714,525440,"@120533 ça sert à quoi de mettre une option de ""livraison le jour même"" si c'est pour toujours avoir du retard ... 👏","@525440 Bonsoir, que dit le suivi de votre colis je vous prie ? ^MA",Tue Nov 07 17:21:13 +0000 2017,Tue Nov 07 17:23:47 +0000 2017,1741714,1741716,order_status_tracking
1741715,1741717,525440,"@AmazonHelp ""Nous sommes désolés que votre colis soit en retard. Si vous ne l’avez pas reçu d’ici le jeudi 9 novembre etc etc"" 😑",@525440 Pourriez-vous nous indiquer le transporteur s'étant occupé de la livraison de votre colis?^FT,Tue Nov 07 17:25:48 +0000 2017,Tue Nov 07 17:48:00 +0000 2017,1741717,1741715,order_status_tracking
1741737,1741735,525443,@14232 has not delivered my parcel from @116316 today. No xbox one x for me today. Hope for a delivery tomorrow,@525443 Did you already contact our customer service? My colleagues can take a look: https://t.co/ohyvGrpvrY Regards ^TA,Tue Nov 07 16:24:43 +0000 2017,Tue Nov 07 17:20:31 +0000 2017,1741735,1741737,delivery
1741740,1741738,458242,"@115821 MANQUE DE PROFESSIONALISME: Problème de retard, de facturation, d'envois de colis non scellés ou choqués abîmant les articles NO PRO https://t.co/O4aowe6TJU",@458242 Pourriez-vous nous expliquer la situation plus en détails s'il vous plaît ?^AR,Tue Nov 07 17:07:48 +0000 2017,Tue Nov 07 17:20:31 +0000 2017,1741738,1741740,order_status_tracking
1741771,1741775,525445,@AmazonHelp And I'm certainly not going to spend money on an Echo Show just to have my packages lost and not delivered to me. What's the point in that?? SHAPE UP OR LOSE MY BUSINESS.,"@525445 Truly sorry for the inconvenience! Who was the carrier? Check: https://t.co/Y5jpI9gRhE and please, let us know! ^JE",Wed Nov 08 13:45:34 +0000 2017,Wed Nov 08 13:53:29 +0000 2017,1741775,1741771,product_device_issue
1741788,1741785,175405,@AmazonHelp hello amazon..I think my detail yet not reached to you..rgt..,"@175405 I'm sorry but we've not received your details, request you to fill the form using the link we've provided earlier. ^SK",Tue Nov 07 16:03:14 +0000 2017,Tue Nov 07 16:38:25 +0000 2017,1741785,1741788,order_status_tracking
1741794,1741792,525447,@AmazonHelp your prime delivery is a disgrace. Order placed 4pm thurs 2nd Nov. Still not here. Next day delivery my a**e.,@525447 I'm sorry for the wait. What was the estimated delivery date you received at checkout or in your confirmation e-mail? ^TH,Tue Nov 07 16:24:35 +0000 2017,Tue Nov 07 16:29:28 +0000 2017,1741792,1741794,shipping_delivery_options
1741796,1741795,525448,A staggering amount of wasteful packaging in this @115830 #amazonprime delivery of a single roll of cellophane. #packaging #environment https://t.co/HrpnD1EJPz,@525448 Thank you for letting us know! We're always looking to improve. Please provide feedback here: https://t.co/0LQezqsmpR ^AL,Tue Nov 07 17:13:42 +0000 2017,Tue Nov 07 17:17:01 +0000 2017,1741795,1741796,shipping_delivery_options
1741793,1741797,525447,@AmazonHelp 3 to 7 of Nov. Still not here. More important point is you are still advertising the product as available on prime next day delivery....,@525447 Orders can be delivered up until 21:00. You can see how delivery dates are calculated here: https://t.co/HzAwR2iuQI ^AF,Tue Nov 07 16:58:52 +0000 2017,Tue Nov 07 17:16:32 +0000 2017,1741797,1741793,shipping_delivery_options
1741802,1741801,525450,"@115850 How will I get my GST invoice..I have brought Skullcandy earphone, order no - 408-4667212-8698702.",@525450 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. 2/2 ^CB,Tue Nov 07 17:05:05 +0000 2017,Tue Nov 07 17:16:01 +0000 2017,"1741801,1741803",1741802,payment_billing
1741808,1741806,207103,@115850 @AmazonHelp Rs 100 delivery charges on Prime product. Can you tell me why facing all these issue. Whenever I am proceeding to checkout price increased,@207103 them here: https://t.co/vlvfJr4nN9 and it'll be sorted. 2/2 ^SK,Tue Nov 07 16:44:20 +0000 2017,Tue Nov 07 17:16:00 +0000 2017,"1741806,1741814",1741808,payment_billing
1741808,1741814,207103,@115850 @AmazonHelp Rs 100 delivery charges on Prime product. Can you tell me why facing all these issue. Whenever I am proceeding to checkout price increased,"@207103 I'm sorry about this. Have you reported this to our support team? If not, please connect with 1/2 ^SK",Tue Nov 07 16:44:20 +0000 2017,Tue Nov 07 17:16:00 +0000 2017,"1741806,1741814",1741808,payment_billing
1741802,1741803,525450,"@115850 How will I get my GST invoice..I have brought Skullcandy earphone, order no - 408-4667212-8698702.",@525450 GST invoices is only provided to business account holders. You can get details here: https://t.co/2r30bkZHEM. 1/2 ^CB,Tue Nov 07 17:05:05 +0000 2017,Tue Nov 07 17:15:31 +0000 2017,"1741801,1741803",1741802,payment_billing
1741817,1741816,525452,"@115830 @AmazonHelp my order has been out for delivery since Saturday (prime next day delivery) - has said ""arriving today"" since Sunday https://t.co/gEtO8x3qnw","@525452 I'm sorry to hear about this, Rob! Contact us via phone/chat so we can discuss options with you: https://t.co/JzP7hlA23B ^MW",Tue Nov 07 17:03:50 +0000 2017,Tue Nov 07 17:15:00 +0000 2017,1741816,1741817,shipping_delivery_options
1741850,1741848,525461,@115821 In the UK I am unsure if the Prime delivery of parcel at my door with scruffy driver and scruffy van will enhance your business!!,"@525461 Thanks for letting us know, Richard! Was there an issue with any of the items you ordered? Let us know! We're here to help! ^FD",Tue Oct 17 19:52:46 +0000 2017,Tue Oct 17 20:10:00 +0000 2017,1741848,1741850,shipping_delivery_options
1742617,1742616,525667,The app says exchange offer is available but then doesn't let me book it. @115850 @951 @AmazonHelp https://t.co/O59PQS7Moa,@525667 That's odd. Please contact us here: https://t.co/vlvfJr4nN9 and we’ll be glad to help you ^NK.,Tue Nov 07 14:16:11 +0000 2017,Tue Nov 07 14:29:31 +0000 2017,1742616,1742617,return_refund_replacement
1742625,1742624,437784,"@AmazonHelp Hi Amazon - I returned my item (a box) for an exchange, but left another item inside which was a separate order. What can I do?","@437784 Hello, Kirsty. Please contact us via phone or chat so we can discuss available options with you!  https://t.co/JzP7hlA23B ^MW",Tue Nov 07 14:24:02 +0000 2017,Tue Nov 07 14:29:00 +0000 2017,1742624,1742625,return_refund_replacement
1742634,1742632,525670,so i ask #amazon #echo 2 play judwa song it plays so never herd song no where related to it @115850 @115851 dev needs lot of work,@525670 I'll be sure to share your comments on this as feedback with the team internally for a review. ^OS,Tue Nov 07 14:19:18 +0000 2017,Tue Nov 07 14:28:26 +0000 2017,1742632,1742634,product_device_issue
1742637,1742636,525671,@AmazonHelp Yes I have and says delivery will happen today but tracking shows it still on the west side of WA.,@525671 Carriers deliver up until 9pm. Please keep us posted if the package does not arrive. ^MW,Tue Nov 07 14:24:48 +0000 2017,Tue Nov 07 14:27:27 +0000 2017,1742636,1742637,order_status_tracking
1742639,1742638,525671,A bit worried about my delivery of my #XboxOneX #ProjectScorpio today.  Amazon says I should get it today but worried by the details I see 😯 and why USPS instead of UPS 🤔🤔confused??? #FeelTruePower https://t.co/6CTUOzHVi7,"@525671 Hi, have you received any emails about your order? ^AT",Tue Nov 07 14:20:31 +0000 2017,Tue Nov 07 14:22:36 +0000 2017,1742638,1742639,order_status_tracking
1742642,1742644,525672,@AmazonHelp Only update I have for it is that if left and then the same day it was getting returned for some reason,@525672 Apologies for the poor experience. Please reach out- https://t.co/hApLpMlfHN we'd like investigate further. ^TP,Tue Nov 07 14:30:49 +0000 2017,Tue Nov 07 14:35:01 +0000 2017,1742644,1742642,return_refund_replacement
343714,1742649,197801,@AmazonHelp I think those particular device is my need restarted. Every Time I bring up the settings in the app I get errors,"@197801 Let's do some live troubleshooting together by phone or chat here: https://t.co/hApLpMlfHN, and let us know if this helps! ^TG",Tue Nov 07 15:56:30 +0000 2017,Tue Nov 07 16:00:35 +0000 2017,1742649,343714,product_device_issue
1742670,1742669,525679,Hey @AmazonHelp my order was not delivered. Got a mail saying Aramex has expressed inability to locate your address. They could call me,@525679 Sorry to hear that. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we’ll be glad to help you. ^NK,Tue Nov 07 14:09:00 +0000 2017,Tue Nov 07 14:20:32 +0000 2017,1742669,1742670,delivery
1742673,1742671,525680,"@AmazonHelp Hi Amazon, my package is late was originally expected by 30th of October, still no sign of it. Where can I speak with someone?",@525680 Sorry to hear this - what is the latest order status :  https://t.co/Y5jpI9gRhE  ^TD,Tue Nov 07 14:15:39 +0000 2017,Tue Nov 07 14:20:32 +0000 2017,1742671,1742673,information_general
1742677,1742676,158240,@115850 fake commitment. Order not delivered.Even after confirming twice.Very bad experience.Misguiding the customer.  Will not recommend. https://t.co/WhXUPTuYeF,"@158240 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2) ^MO",Tue Nov 07 14:05:16 +0000 2017,Tue Nov 07 14:20:32 +0000 2017,"1742676,1742678",1742677,delivery
1742677,1742678,158240,@115850 fake commitment. Order not delivered.Even after confirming twice.Very bad experience.Misguiding the customer.  Will not recommend. https://t.co/WhXUPTuYeF,@158240 Sorry for the trouble you've had with this order. Write to us here: https://t.co/beaaDm0muc and we'll contact you soon. (1/2) ^MO,Tue Nov 07 14:05:16 +0000 2017,Tue Nov 07 14:20:31 +0000 2017,"1742676,1742678",1742677,delivery
1742696,1742697,398604,@AmazonHelp Haven't received an email! I did fill the form. Again.,"@398604 Thank you for filling the form. If you've requested for a callback in the form, we'll surely honour it. ^MO",Tue Nov 07 14:40:49 +0000 2017,Tue Nov 07 15:04:26 +0000 2017,1742697,1742696,delivery
1743702,1743700,525934,@AmazonHelp Should I just request replacement in app? It's limited edition so don't know if you'll be able to replace it.,@525934 I recommend contacting us for real time support by phone or chat using this link:  https://t.co/JzP7hlA23B  ^CH,Tue Nov 07 18:36:18 +0000 2017,Tue Nov 07 18:44:00 +0000 2017,1743700,1743702,return_refund_replacement
1743709,1743708,272296,@115850 @AmazonHelp Today a contest result out again I'm not lucky 1.Every contest I participated.It is my 58 no. Can I won in future?,@272296 Nevermind. We keep conducting contests. We wish you all the very best for the upcoming ones. Fingers crossed. ^RI,Tue Nov 07 18:10:25 +0000 2017,Tue Nov 07 18:43:28 +0000 2017,1743708,1743709,information_general
1743884,1743882,525976,OMG #AMAZON is so frustrating. Been fighting with them for a refund they promised in AUGUST! Still not done #lies @115821 they blame my card,@525976 Sorry to hear this Tara - what information have we provided ? ^TD,Tue Nov 07 14:28:23 +0000 2017,Tue Nov 07 14:34:00 +0000 2017,1743882,1743884,return_refund_replacement
1743883,1743885,525976,@AmazonHelp I have been trying to get a refund for 3 months &amp;each time i get the the run around that they have again issued it -it's a technical issue,@525976 Oh no! Have we sent any e-mails confirming the refund or given insights into it? Please be sure to let us know! ^TG,Tue Nov 07 14:54:06 +0000 2017,Tue Nov 07 15:04:27 +0000 2017,1743885,1743883,return_refund_replacement
1743886,1743887,525976,"@AmazonHelp Oh yes - each time an email is sent to me advising the refund has been ""issued"" and each time it is NOT applied to my credit card.  #ANGRY","@525976 Did we mention if it was escalated or offer to follow up with you? If not, what info was given when you last spoke with us? ^LI",Tue Nov 07 15:18:56 +0000 2017,Tue Nov 07 15:25:32 +0000 2017,1743887,1743886,return_refund_replacement
1743888,1743889,525976,@AmazonHelp you tweets back and forth are as helpful as customer service handling the refund.  If you want more info then DM me so the world can't read,"@525976 With Twitter, we have no access to account info. We're still here to help! Feel free to DM us using the link below: ^JE https://t.co/1XyLaGkcaN",Tue Nov 07 15:30:38 +0000 2017,Tue Nov 07 15:44:00 +0000 2017,1743889,1743888,return_refund_replacement
1743905,1743904,525978,"24 hrs post assured delivery date, still my order is not delivered by @115850, customer service says no update available as of now SHAME 😡",@525978 Apologies for the delay. Please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN,Tue Nov 07 14:23:42 +0000 2017,Tue Nov 07 14:31:52 +0000 2017,1743904,1743905,customer_service_complaint
1744050,1744051,526001,"@AmazonHelp Filled the Detail , waiting for my order..",@526001 Thanks for the update. We've received your details and get back to you at the earliest. ^SC,Sat Nov 11 05:48:45 +0000 2017,Sat Nov 11 06:08:29 +0000 2017,1744051,1744050,order_status_tracking
1744054,1744055,526001,@AmazonHelp Got a call from  @115821  now they are saying this product is not defective . One more misleading information . @AmazonHelp @115821 @23773,@526001 You will receive an email communication from our team here: https://t.co/NAm29tynhR Do check and reply to it for further assistance on it. ^RW,Sat Nov 11 07:16:08 +0000 2017,Sat Nov 11 07:53:01 +0000 2017,1744055,1744054,return_refund_replacement
1744061,1744063,211646,"@AmazonHelp Hi, if your able to follow the link I posted all the information is there-hard to explain in limited characters!","@211646 Hi Debbie, please submit this secure form so we can investigate it further: https://t.co/tkLCr7DNil ^AT",Fri Nov 10 11:00:35 +0000 2017,Fri Nov 10 11:13:26 +0000 2017,1744063,1744061,information_general
1744064,1744065,211646,@AmazonHelp That form requires me to sign in...which I cannot do because my account has been locked!,"@211646 There should be an option to skip sign in, do you see this? ^CN",Fri Nov 10 11:21:56 +0000 2017,Fri Nov 10 11:28:31 +0000 2017,1744065,1744064,account_access
1744066,1744067,211646,@AmazonHelp I submitted my complaint and all I got was an email telling me to phone customer services who I phoned who told me the exact same thing again...what next?,@211646 If you've submitted your details to us via e-mail and by phone the Account Specialist team will be in contact with you in the next 24-48 hours on how to proceed. ^ZW,Fri Nov 10 15:41:16 +0000 2017,Fri Nov 10 15:47:26 +0000 2017,1744067,1744066,customer_service_complaint
